respondent_id,score,feedback,nps_reason_primary,nps_reason_secondary,primary_category,plan_type,city,tenure_days,source,sprint_id,sprint_start,tenure_cut,first_time_user
18bd31a170bb,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
73d58c7ac0d2,0,,,,,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
54467d4ceae8,8,,,,,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
3d6663c04cf8,10,Good working,General Good Service,,General Good Service,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
9292beec9b2a,0,Sabse ghatiya net chalta hei mei 19 April ko hata dunga,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
fb35050c7a14,10,Best Network,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
8138dedb7795,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
5757b2bd51cf,10,Okay,N/A,,N/A,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
eab30900fd8d,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
9e5509d43834,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
3928305638cd,10,Awesome Service,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
f51b2555b4ef,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
9edfe8c3b789,10,,,,,,Bareilly,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
b9fa84e2382c,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
df52cbdbc9cc,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
db33e376d35b,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
8b852810b81f,10,Achha h full speed upr se service achhi h but yrr recharge mehanga h,General Good Service,Expensive,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
b23eb6753eab,9,,,,,,Lucknow,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
6352ed8c89c2,0,I dont know bhai bahut bekar h ye wifi har 2 din baad iske signal chle jate h red light show hone lgti h baar baar iski bs complaint hi krte rho personally i dont like wiom wifi,General Bad Service,Frequent Disconnections,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
fb8095d72dbf,1,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
d753cf88f4e3,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
869b644ae75f,0,Recharge Price is over budget,Expensive,,Expensive,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
aa1616c92161,0,Internet speed problum atak atak ke aata hai,Slow Speed,,Slow Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
17a20784ef78,9,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
3744db1193e9,4,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
3d177e168022,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
25f49c4c957d,10,Low budget,Affordable,,Affordable,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
beb23caeae2e,10,Good internet fast service and chip price very good company,General Good Service,Good Speed,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
dc292425c406,0,Net hi nhi chlta,Internet Down,,Internet Down,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
e95ed5bc3233,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
14cee43744d7,10,,,,,,Agra,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
5931c8876361,10,,,,,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
25bd7443f573,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
7601ff05c277,7,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
54b69c8601e6,0,575 rs ka rechrge au kabhi b nett bnd ho jaata h chalte chalte islie both ziada mehnga h ye nett SB cmpny se ziada mehnga h,Expensive,Frequent Disconnections,Expensive,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
f265ff9a0b90,5,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
39123ce8063c,10,Service very good,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
424c5d8dc782,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
86fd2baabe5e,0,Apka net bahut bekar h,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
cfeb39767fde,10,Service,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
208f24abdc3a,0,Speed upgrade not available,Slow Speed,,Slow Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
3a20b49dab07,5,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
8d8aa59e546d,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
1146ba24c600,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
d1efdc440e70,0,,,,,,Agra,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
215349487f9e,10,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
8ba5cad06cf2,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
3fbe2eec7aea,9,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
0964bf7f1461,0,Bad quality of internet,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
330bb740f78f,10,Hli,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
d2b77f1f2676,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
58a8de09fabb,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,No
c8ab0b99c8d5,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
ba471ec06c2a,10,10 kyunki bohot sahi chalta ha,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
699f9ae3345b,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
e33118415fe5,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
a686d616d7f1,0,उम्मीद के मुताबिक नहीं खड़ा हो पाया तुम्हारा वाईफाई,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
137024233453,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
84563bc3ff5f,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
6c560c353613,9,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
04b35276a68a,4,हफ्ते में एक बार wifi का नहीं चलना शिकायत के बाद सही होना,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
495523a76576,10,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
7ec8f31df9e3,0,Vervbad service,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
240ceb16a2ca,8,Ka bhi 2 natwark gayab ho jata h,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
69a3bf5bffa7,10,,,,,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
14d67a5b9351,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
019ded841739,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
d7703af0111b,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
bc6d7e818d64,10,Bacchon ke board ke paper,Flexibility,,Flexibility,,,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
565502b6d908,10,,,,,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
758a941720b4,0,Vyom pahla hai aur vyom aakhri Hai kyunki iska network itna ghatiya Hai recharge karne ke bad chalta hi nahin Hai 15 din chalega aur 12 din nahin chalega aur bad Baki Jo bachega 2-4 din Ko bhi Bandi rahega aisa hi hota hai,RDNI,Frequent Disconnections,RDNI,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
c92598cfdafc,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
cf36b7ff3157,10,,,,,,Agra,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
58c550887e5f,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
4f8b6db3a333,0,Bahoot he bekar hain stable he nhi hain net,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
8546ea61d3d2,10,Good network good service,General Good Service,Good Speed,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
b7bb2e2f2ece,10,Service superfast,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
39173e951458,10,Aacha hai,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
8b62a61400d2,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
c1c17375508a,7,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,No
17282b5b4e6c,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,No
3d2071d14fc3,10,,,,,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
b9b25edff707,0,,,,,,Bareilly,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
3b5f919832d0,8,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
755139330086,0,Ek dam bakwas wiom.. 3rd class service,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
a0577d083db7,8,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
5c7f2106aae2,0,"Pure mahine ke recharge me 23 , 24 din chalta hai aur baki sab din band rehta hai",Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
fb7176a53d48,0,Proper net nahi ata hai,Slow Speed,,Slow Speed,,Lucknow,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
088636829f29,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
03b62daa5973,0,नेट खराब है बहुत,Slow Speed,,Slow Speed,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
f4141accf22b,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
4e089e0abec5,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
61131af42473,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
025845f090f4,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,No
d2675b23c66f,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
1b0245130d81,9,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
be883a3fef16,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
8929b29c2525,0,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,No
916f2207bf5e,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
3972a324d8d1,10,Fast net +unlimited net and i like at this price range,Good Speed,Affordable,Good Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
ce104220464c,0,Cupon nhi dey rhe h phele dey rhe they changed bhada diya h,Expensive,,Expensive,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
4c1e0f4a2ac1,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
4a1f9bee2ef6,0,Bad service any time network issue,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
0581df26ecb6,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
82695079602f,8,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
c8f91df19748,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
155b29030afa,0,Net service bekaar hai,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
3c216259efc3,0,,,,,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
2c655f3957e1,1,internet not working,Internet Down,,Internet Down,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Early (1-2 mo),Yes
09cca4094f94,10,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
5598b8e601f9,10,Service badhiya hai aor aacha work karta hai complaint bhi jaldi sunta hai,Fast Complaint Resolution,,Fast Complaint Resolution,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
acfd896b7600,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
d5e7c180e136,10,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
4644a0294284,9,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
9fc22f205ecd,2,Service bahut kharab hai mahine mein panch bar net kam se kam band ho jata hai,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
d6170dc2fad1,5,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
1f425431dcf0,0,Service bilkul bahut kharab hai Sabse ghatiya service lagi mujhe chutiya banate Bandhu,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
7c7044262a9b,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
5f354bab7b24,10,Service good,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
9807a7a845bd,2,"Network slow hai bhot 
 10 din me 20 baar call hi Krna padta hai",Slow Speed,Frequent Disconnections,Slow Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
31ea1efa42fc,0,Speed slow hai bohat बीच-बीच mein disconnect ho jata hai,Slow Speed,Frequent Disconnections,Slow Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
1f2b9c54b210,0,"Wi-Fi has been down for 3 days, no response yet. Facing a big problem.My internet is not working for 3 days. No one is fixing it and no response yet. I am facing financial loss because of this.If the Wi-Fi isnt fixed today, I will cancel this connection and get a new one because I am having a lot of problems with it.the Wi-Fi disruption has caused inconvenience in managing daily tasks. Activities such as online payments, ordering food, booking services, or even checking important updates",Internet Down,No/Late Complaint Resolution,Internet Down,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
dade26bc09bd,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
9b9f8944895b,7,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
bf925124fbe2,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
93122c9936fb,7,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
fe058f7a9dd7,0,3,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
fc66c32e1ad4,0,Na to speed ati na koi achi sarvice haj apki call centar wale call pik krte hai,General Bad Service,Bad Customer Support - Call Centre,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
c3916e25994b,10,🙂‍↕️☺️😊🙏,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
691a9c744b0d,4,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
3c8cc1a807cb,10,10,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
719f068f58b5,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
38f4fb96ec63,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
7200ac732058,6,Old app was better this one is lagging as well,Bad Application,,Bad Application,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
db9a1fe3ba4f,5,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
275efb37b51f,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
9d35f0a9d77a,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
7ff6ef09b47e,10,Network issue nahi hai,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
1a2a834ae4aa,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
e69d4e95539b,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Early (1-2 mo),Yes
7147719cf559,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
59ff5977cbcf,8,Service batter rahegi to,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
29608ee13c48,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
af363bb2ddc1,10,Service badhiya hai,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
e0babdf4a5fe,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
e82656629cc8,0,Kyo ye accha nhi chalta like airtel and exitel,General Bad Service,,General Bad Service,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
3e1bda83a7fb,8,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
4a268f9b99ce,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
9616ee5940e6,0,0 diya hai kuki har din isme koi nah koi dikkat rhti hai kabhi net khud band ho jata hai net slow chlta hai network down rhta hai har kisi ke phn se ache se nhi chlta speed bht kam aati hai,Frequent Disconnections,Slow Speed,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
45abde84ebb3,10,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
85f104e96b8e,1,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
dc2ee04273e6,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
66f395df9361,0,Leat service slow speed slow range and expensive recharge for 28,Expensive,Slow Speed,Expensive,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
6b1bded534cb,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
191d4261e79b,0,Hc,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
58fae4874ef9,1,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
0d0aff974355,1,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
47c42be73073,0,Very poor service theek sey nahi chalta hai,General Bad Service,,General Bad Service,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
6bb91071c80a,0,Baar baar net band hona,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
07194bb032a1,10,Super fast speed,Good Speed,,Good Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
8f2dfaf2a9a8,0,मेरा नेटवर्क नहीं चल रहा है,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
654e264599d1,6,Internet issue,Internet Down,,Internet Down,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
2e29600771ab,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
4e826151e90f,5,"Magar price kyu jyada Ho Gya hai 
 Chchota plan kyu band Kar Diya",Expensive,28-Day Plan Issue,Expensive,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
a9eab7821fdf,2,Connectivity,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
5f67f5997735,0,ghatiya services,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
8dfab9686036,10,,,,,,Agra,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
9aed4f6665e0,10,,,,,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
588d22efaf82,10,,,,,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
0e876c133b47,0,Internet not working,Internet Down,,Internet Down,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
3a3a7ee49a70,0,Bad service daily internet mai conjunction aati hai,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
cc976c6f6052,0,,,,,,Lucknow,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
2a5dbf4c03ea,10,best speed 100 mbos,Good Speed,,Good Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
0ba9fd9df8a6,2,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
608f24f1e09d,2,Isme net bahut slow chalta hai,Slow Speed,,Slow Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
4cdbc54a8bff,6,Kbhi kbhi ruk jata h apne aap or 2-3 din tk nhi chalta baki thik h,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
4a053d1f6b60,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
991b05e2bf9e,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
59d7a1b7cf60,10,10,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
afa340a119ea,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
1e310dd6999e,0,Complain krte h to 24 hours time dete h customer ko baki company ke 2 ya 3 hours me aajate h isliye,No/Late Complaint Resolution,,No/Late Complaint Resolution,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
8a738941621f,10,Good network,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
8e52bdd8a71d,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
beda04013948,10,,,,,,Gorakhpur,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
9210de8a42bb,0,Internet supply down,Internet Down,,Internet Down,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
db66cc6d136c,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
a34548040218,0,Ghatiya bekar service,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
1d4be2be1837,0,,,,,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
b9077525109c,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
0b34f1fa1846,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
71bb75303648,10,10,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
321ab1608184,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
6d00f69f57da,10,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
77858d458eef,0,Problam bhot he net ruk jata he 6060 ghante ke liye or abto recharge karne me bhi problem a rhi he costumer care ko phone kro to unko kuch pta hi nhi hota ki system me kya problem he me kal se preshan ho chuka hu 100 bar try kr liya par abhi tak recharge nhi ho rha he ..................................................................................................................................................................................................................................................,Frequent Disconnections,Bad Customer Support - Call Centre,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
6105153b1c58,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
